IdLugarSalida,Lugar Salida,IdTranspSalidad,Transporte Internacional de Salida,FechaSalida,IdFecSalida,FechaEntrada,IdFecEntrada,IdNacionalidad,Pais,IdDeptoResidencia,Departamento,IdMotivo,Motivo,IdOcupacion,Ocupacion,IdNivelEstudio,Estudio,IdDestino,Destino,IdAlojamiento,Alojamiento,IdLugarIngreso,Lugar Ingreso,IdTranspIngreso,Transporte Internacional de Ingreso,IdTranspLocal,Trasporte Local,Estadia,Gente,GastoTotal,GastoAlojamiento,GastoAlimentacion,GastoTransporteInternac,GatoTransporteLocal,GastoCultural,GastoTours,GastoCompras,GastoResto,Coef,CoefTot
16,Bella Unión,2,Terrestre Auto,2017-12-26,13874,2018-01-03,13882,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",14,"Jefe, Capataz, Encargado",4.0,Secundaria completa,10,Argentina,12,"Cabañas, Bungalows",10,Salto,2,Terrestre Auto,1,Auto propio,8,5,896.33,540.0,94.43,0.0,25.17,53.09,0.0,36.24,147.41,347.2,1735.98
15,Artigas,2,Terrestre Auto,2025-03-20,16515,2025-03-24,16519,1,Uruguay,51,Artigas,2,Visita familiares / amigos,25,Trabajador dependiente,,,20,Brasil,6,Vivienda Familiares / Amigos,15,Artigas,2,Terrestre Auto,1,Auto propio,4,3,425.82,0.0,136.12,0.0,54.54,0.0,0.0,203.01,32.15,160.63,481.89
2,Puerto de montevideo,5,Maritimo - Fluvial,2022-04-02,15432,2022-04-05,15435,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,2,Puerto de montevideo,5,Maritimo - Fluvial,3,Taxi - Bus,3,2,750.0,129.29,130.0,242.26,157.37,108.36,32.0,192.98,0.0,226.4,452.8
3,Aeropuerto de Carrasco,1,Aereo,2017-04-06,13610,2017-04-12,13616,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,6,1,700.0,189.42,124.11,0.0,58.79,0.0,0.0,275.43,52.26,119.64,119.64
10,Salto,2,Terrestre Auto,2017-08-16,13742,2017-08-18,13744,1,Uruguay,51,Artigas,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,0,Sin Datos,2,2,298.46,81.77,44.97,0.0,24.53,0.0,0.0,114.48,32.71,216.64,433.27
2,Puerto de montevideo,5,Maritimo - Fluvial,2025-06-18,16605,2025-06-22,16609,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,25,Trabajador dependiente,,,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,6,Otros,4,1,316.76,115.05,101.56,119.92,100.15,0.0,0.0,0.0,0.0,278.31,278.31
10,Salto,2,Terrestre Auto,2020-03-06,14675,2020-03-11,14680,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,5,2,1200.0,302.2,183.88,0.0,255.46,0.0,0.0,166.52,291.94,78.57,157.14
3,Aeropuerto de Carrasco,1,Aereo,2017-06-05,13670,2017-06-11,13676,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",5.0,Terciaria incompleta,30,Paraguay,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,6,2,1500.0,420.0,256.46,0.0,0.0,0.0,0.0,284.96,538.58,113.24,226.48
4,Chuy,3,Terrestre Bus,2024-08-01,16284,2024-08-06,16289,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,24,Trabajador Independiente,,,20,Brasil,1,Hotel,4,Chuy,3,Terrestre Bus,3,Taxi - Bus,5,1,212.77,125.12,87.65,206.07,0.0,0.0,0.0,0.0,0.0,78.76,78.76
10,Salto,2,Terrestre Auto,2019-08-23,14479,2019-08-26,14482,1,Uruguay,60,Salto,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,3,1,500.0,160.0,56.63,0.0,91.35,0.0,0.0,88.08,103.94,195.1,195.1
8,Paysandú,3,Terrestre Bus,2017-03-21,13594,2017-04-05,13609,1,Uruguay,40,Durazno,2,Visita familiares / amigos,1,"Jubilado, Pensionista",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,3,Terrestre Bus,0,Sin Datos,15,2,500.0,0.0,100.0,300.0,0.0,0.0,0.0,300.0,100.0,166.77,333.54
2,Puerto de montevideo,5,Maritimo - Fluvial,2019-07-06,14431,2019-07-08,14433,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,2,Puerto de montevideo,5,Maritimo - Fluvial,3,Taxi - Bus,2,2,790.19,161.47,90.97,243.63,151.72,134.89,38.04,213.1,0.0,318.87,637.73
1,Colonia,5,Maritimo - Fluvial,2017-08-05,13731,2017-08-10,13736,1,Uruguay,10,Colonia,2,Visita familiares / amigos,2,Ama de casa,4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,0,Sin Datos,5,1,69.75,0.0,69.75,59.29,0.0,0.0,0.0,0.0,0.0,163.5,163.5
8,Paysandú,2,Terrestre Auto,2023-12-27,16066,2023-12-27,16066,1,Uruguay,61,Paysandu,7,Otros,2,Ama de casa,4.0,Secundaria completa,10,Argentina,11,Otros,8,Paysandú,2,Terrestre Auto,1,Auto propio,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.41,844.41
5,Carmelo,5,Maritimo - Fluvial,2020-02-02,14642,2020-02-08,14648,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,1,"Jubilado, Pensionista",5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,5,Carmelo,5,Maritimo - Fluvial,4,Auto familiares / amigos,6,2,1002.08,0.0,299.12,141.94,0.0,0.0,0.0,232.78,470.18,21.94,43.89
8,Paysandú,2,Terrestre Auto,2024-03-05,16135,2024-03-08,16138,1,Uruguay,61,Paysandu,2,Visita familiares / amigos,25,Trabajador dependiente,,,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,3,2,355.0,0.0,79.49,0.0,84.52,68.58,0.0,122.4,0.0,611.75,1223.51
1,Colonia,5,Maritimo - Fluvial,2024-12-16,16421,2024-12-17,16422,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,27,Profesional dependiente,,,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,1,1,200.0,70.98,63.87,136.34,65.15,0.0,0.0,0.0,0.0,571.58,571.58
7,Fray Bentos,3,Terrestre Bus,2020-02-07,14647,2020-02-17,14657,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,2,Ama de casa,4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,4,Auto familiares / amigos,10,1,700.0,0.0,200.0,240.0,0.0,76.42,0.0,0.0,423.58,289.29,289.29
5,Carmelo,5,Maritimo - Fluvial,2025-05-02,16558,2025-05-06,16562,1,Uruguay,10,Colonia,2,Visita familiares / amigos,25,Trabajador dependiente,,,10,Argentina,6,Vivienda Familiares / Amigos,14,Nueva Palmira,5,Maritimo - Fluvial,4,Auto familiares / amigos,4,1,287.89,0.0,119.96,77.97,0.0,47.98,0.0,0.0,119.96,11.64,11.64
1,Colonia,5,Maritimo - Fluvial,2022-12-27,15701,2022-12-29,15703,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",5.0,Terciaria incompleta,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,2,1,163.62,53.29,49.61,100.0,60.73,0.0,0.0,0.0,0.0,126.96,126.96
1,Colonia,5,Maritimo - Fluvial,2022-05-13,15473,2022-05-15,15475,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",5.0,Terciaria incompleta,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,2,1,300.0,56.53,52.57,0.0,68.12,0.0,0.0,122.77,0.0,449.77,449.77
8,Paysandú,2,Terrestre Auto,2022-09-12,15595,2022-09-17,15600,1,Uruguay,11,Saqn Jose,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,12,"Cabañas, Bungalows",8,Paysandú,2,Terrestre Auto,1,Auto propio,5,7,976.94,170.39,158.57,0.0,197.68,84.15,0.0,148.08,218.08,672.2,4705.37
1,Colonia,5,Maritimo - Fluvial,2022-10-21,15634,2022-10-26,15639,1,Uruguay,20,Canelones,2,Visita familiares / amigos,1,"Jubilado, Pensionista",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,4,Auto familiares / amigos,5,1,323.33,0.0,123.33,120.7,0.0,0.0,0.0,200.0,0.0,322.22,322.22
7,Fray Bentos,2,Terrestre Auto,2024-03-31,16161,2024-04-05,16166,1,Uruguay,13,Soriano,3,Trabajo / Profesion,26,Profesional independiente,,,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,5,1,700.0,220.0,163.36,0.0,20.0,0.0,0.0,100.0,196.64,265.12,265.12
3,Aeropuerto de Carrasco,1,Aereo,2023-01-03,15708,2023-01-14,15719,1,Uruguay,11,Saqn Jose,2,Visita familiares / amigos,1,"Jubilado, Pensionista",5.0,Terciaria incompleta,20,Brasil,11,Otros,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.58,102.29
10,Salto,2,Terrestre Auto,2023-04-06,15801,2023-04-10,15805,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",5.0,Terciaria incompleta,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,4,4,2041.53,428.77,406.25,0.0,474.45,262.88,0.0,469.17,0.0,596.27,2385.06
3,Aeropuerto de Carrasco,1,Aereo,2023-03-27,15791,2023-04-06,15801,40,Chile,20,Canelones,2,Visita familiares / amigos,11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,31,Chile,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,10,1,1500.0,0.0,250.0,700.0,0.0,486.26,0.0,200.0,563.74,419.34,419.34
13,Rivera,3,Terrestre Bus,2019-08-26,14482,2019-08-27,14483,19,Brasil,53,Rivera,10,Compras,1,"Jubilado, Pensionista",4.0,Secundaria completa,20,Brasil,11,Otros,13,Rivera,3,Terrestre Bus,3,Taxi - Bus,1,1,98.59,0.0,0.0,0.0,0.0,0.0,0.0,98.59,0.0,114.75,114.75
1,Colonia,5,Maritimo - Fluvial,2023-07-02,15888,2023-07-06,15892,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",3,Estudiante,5.0,Terciaria incompleta,10,Argentina,5,Vivienda Arrendada,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,4,2,800.0,120.0,128.15,150.0,145.53,56.32,0.0,350.0,0.0,396.34,792.68
3,Aeropuerto de Carrasco,1,Aereo,2017-12-14,13862,2017-12-21,13869,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,12,"Director, gerente",6.0,Terciaria completa,33,Centro y Norte America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,7,1,1220.0,427.03,228.23,780.0,437.67,0.0,0.0,0.0,127.06,84.03,84.03
7,Fray Bentos,3,Terrestre Bus,2024-03-16,16146,2024-03-25,16155,1,Uruguay,20,Canelones,2,Visita familiares / amigos,1,"Jubilado, Pensionista",,,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,4,Auto familiares / amigos,9,1,507.34,0.0,171.72,73.56,0.0,49.39,0.0,88.14,198.09,297.73,297.73
10,Salto,2,Terrestre Auto,2017-04-27,13631,2017-05-05,13639,1,Uruguay,41,Flores,2,Visita familiares / amigos,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,0,Sin Datos,8,3,1200.0,350.0,194.25,0.0,130.0,84.46,0.0,78.12,363.17,108.2,324.59
3,Aeropuerto de Carrasco,1,Aereo,2019-06-05,14400,2019-06-15,14410,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,33,Centro y Norte America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,2,Auto alquilado,10,2,4000.0,825.94,398.22,2150.77,254.25,0.0,0.0,2278.18,243.41,253.84,507.69
1,Colonia,5,Maritimo - Fluvial,2024-05-30,16221,2024-06-02,16224,1,Uruguay,21,Montevideo,10,Compras,25,Trabajador dependiente,,,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,3,1,400.0,93.93,85.43,0.0,89.09,0.0,0.0,131.55,0.0,127.13,127.13
3,Aeropuerto de Carrasco,1,Aereo,2017-12-14,13862,2017-12-18,13866,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,2,Ama de casa,5.0,Terciaria incompleta,20,Brasil,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,4,1,324.49,0.0,74.49,0.0,0.0,0.0,0.0,250.0,0.0,84.03,84.03
10,Salto,2,Terrestre Auto,2025-06-16,16603,2025-06-20,16607,1,Uruguay,60,Salto,2,Visita familiares / amigos,25,Trabajador dependiente,,,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,1,Auto propio,4,3,244.77,0.0,146.86,0.0,44.06,0.0,0.0,27.2,26.65,106.44,319.33
7,Fray Bentos,3,Terrestre Bus,2025-07-14,16631,2025-07-19,16636,1,Uruguay,20,Canelones,2,Visita familiares / amigos,27,Profesional dependiente,,,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,3,Taxi - Bus,5,2,509.18,0.0,126.95,67.39,126.29,0.0,0.0,117.29,138.65,108.7,217.39
1,Colonia,5,Maritimo - Fluvial,2017-01-03,13517,2017-01-11,13525,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,5,Vivienda Arrendada,1,Colonia,5,Maritimo - Fluvial,0,Sin Datos,8,4,6938.0,500.0,800.0,500.0,150.0,196.0,0.0,236.0,5056.0,196.13,784.53
3,Aeropuerto de Carrasco,1,Aereo,2025-05-12,16568,2025-05-23,16579,1,Uruguay,11,Saqn Jose,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",,,20,Brasil,30,Vivienda arrendada X plataforma,3,Aeropuerto de Carrasco,1,Aereo,2,Auto alquilado,11,3,2327.39,800.0,578.46,2600.0,300.0,200.0,0.0,313.73,135.2,253.2,759.6
10,Salto,2,Terrestre Auto,2023-08-07,15924,2023-08-11,15928,1,Uruguay,60,Salto,1,"Ocio, Recreo, Vacaciones",9,Desconocido / Sin Datos,3.0,Secundaria incompleta,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,4,3,1227.34,323.51,150.0,0.0,80.0,100.0,0.0,200.0,373.83,387.62,1162.86
8,Paysandú,2,Terrestre Auto,2019-11-24,14572,2019-11-25,14573,10,Argentina,12,Rio Negro,2,Visita familiares / amigos,1,"Jubilado, Pensionista",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,1,2,97.13,0.0,15.29,0.0,15.25,0.0,0.0,66.59,0.0,134.61,269.22
1,Colonia,5,Maritimo - Fluvial,2024-04-30,16191,2024-05-07,16198,10,Argentina,21,Montevideo,2,Visita familiares / amigos,25,Trabajador dependiente,,,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.82,377.82
3,Aeropuerto de Carrasco,1,Aereo,2025-03-19,16514,2025-03-26,16521,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",27,Profesional dependiente,,,20,Brasil,11,Otros,3,Aeropuerto de Carrasco,1,Aereo,5,Ninguno,7,2,601.36,337.5,199.16,412.5,64.7,0.0,0.0,0.0,0.0,291.04,582.09
4,Chuy,2,Terrestre Auto,2019-05-04,14368,2019-05-13,14377,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,20,Brasil,5,Vivienda Arrendada,4,Chuy,2,Terrestre Auto,1,Auto propio,9,5,995.36,426.58,158.97,0.0,127.98,152.44,0.0,103.33,26.06,112.74,563.7
10,Salto,2,Terrestre Auto,2023-01-29,15734,2023-01-30,15735,1,Uruguay,60,Salto,10,Compras,16,"Empl. Adm, Cajero, Vendedor",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,1,Auto propio,1,2,600.0,0.0,88.05,0.0,105.21,0.0,0.0,406.74,0.0,79.35,78.43
18,Río Branco,2,Terrestre Auto,2024-06-07,16229,2024-06-15,16237,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",27,Profesional dependiente,,,20,Brasil,1,Hotel,18,Río Branco,2,Terrestre Auto,1,Auto propio,8,4,3200.0,800.0,1200.0,0.0,280.0,433.27,0.0,367.18,119.55,228.14,912.57
10,Salto,2,Terrestre Auto,2017-05-21,13655,2017-05-29,13663,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",14,"Jefe, Capataz, Encargado",4.0,Secundaria completa,20,Brasil,1,Hotel,10,Salto,2,Terrestre Auto,0,Sin Datos,8,4,1400.0,560.0,350.0,0.0,250.0,119.69,15.58,79.79,24.94,108.2,432.79
4,Chuy,3,Terrestre Bus,2018-02-27,13937,2018-03-03,13941,1,Uruguay,20,Canelones,2,Visita familiares / amigos,14,"Jefe, Capataz, Encargado",4.0,Secundaria completa,20,Brasil,6,Vivienda Familiares / Amigos,4,Chuy,3,Terrestre Bus,4,Auto familiares / amigos,4,2,374.47,0.0,144.05,286.0,0.0,0.0,0.0,200.0,30.42,112.77,225.54
3,Aeropuerto de Carrasco,1,Aereo,2018-05-02,14001,2018-05-07,14006,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,11,"Patron, Com, Ind, Prod Agrop",7.0,Otros,10,Argentina,1,Hotel,7,Fray Bentos,3,Terrestre Bus,3,Taxi - Bus,5,1,678.73,400.0,118.24,330.0,55.68,0.0,0.0,0.0,104.81,126.4,126.4
3,Aeropuerto de Carrasco,1,Aereo,2018-07-22,14082,2018-08-16,14107,1,Uruguay,43,Tacuarembo,2,Visita familiares / amigos,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,40,Europa,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,25,1,4040.4,0.0,2490.18,2072.99,0.0,302.94,0.0,1247.29,0.0,201.49,201.49
18,Río Branco,2,Terrestre Auto,2022-07-02,15523,2022-07-11,15532,1,Uruguay,54,Treinta y Tres,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,20,Brasil,1,Hotel,18,Río Branco,2,Terrestre Auto,1,Auto propio,9,3,2000.0,700.0,394.07,0.0,200.0,325.24,0.0,284.09,96.6,427.4,1282.19
3,Aeropuerto de Carrasco,1,Aereo,2018-07-09,14069,2018-07-12,14072,1,Uruguay,21,Montevideo,9,Estudios,3,Estudiante,5.0,Terciaria incompleta,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,3,1,390.0,221.37,117.13,360.0,51.51,0.0,0.0,0.0,0.0,189.69,189.69
17,Melo - Aceguá,2,Terrestre Auto,2022-04-03,15433,2022-04-06,15436,1,Uruguay,54,Treinta y Tres,3,Trabajo / Profesion,14,"Jefe, Capataz, Encargado",5.0,Terciaria incompleta,20,Brasil,1,Hotel,17,Melo - Aceguá,2,Terrestre Auto,1,Auto propio,3,1,300.0,135.0,90.0,0.0,70.0,0.0,0.0,0.0,5.0,386.9,386.9
10,Salto,3,Terrestre Bus,2017-08-09,13735,2017-08-17,13743,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",14,"Jefe, Capataz, Encargado",4.0,Secundaria completa,30,Paraguay,1,Hotel,10,Salto,3,Terrestre Bus,0,Sin Datos,8,2,3244.0,350.0,272.0,550.0,30.0,434.0,50.0,1100.0,1008.0,112.18,224.36
8,Paysandú,2,Terrestre Auto,2017-08-26,13752,2017-08-28,13754,1,Uruguay,12,Rio Negro,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,0,Sin Datos,2,4,200.89,0.0,31.23,0.0,17.04,50.4,0.0,79.5,22.71,216.64,866.55
7,Fray Bentos,2,Terrestre Auto,2025-02-10,16477,2025-02-14,16481,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,26,Profesional independiente,,,10,Argentina,2,Appart Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,4,1,800.0,292.55,251.71,0.0,255.74,0.0,0.0,0.0,0.0,218.34,218.34
14,Nueva Palmira,5,Maritimo - Fluvial,2019-11-17,14565,2019-11-20,14568,1,Uruguay,10,Colonia,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,14,Nueva Palmira,5,Maritimo - Fluvial,4,Auto familiares / amigos,3,1,200.0,0.0,88.4,30.0,0.0,40.0,0.0,0.0,71.6,76.37,76.37
1,Colonia,5,Maritimo - Fluvial,2023-03-09,15773,2023-03-11,15775,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,6,Otros,2,2,774.75,170.0,73.58,170.0,90.47,190.7,0.0,250.0,0.0,257.46,514.92
8,Paysandú,2,Terrestre Auto,2023-05-17,15842,2023-05-17,15842,1,Uruguay,61,Paysandu,10,Compras,1,"Jubilado, Pensionista",4.0,Secundaria completa,10,Argentina,11,Otros,8,Paysandú,2,Terrestre Auto,1,Auto propio,1,2,102.93,0.0,18.33,0.0,0.0,0.0,0.0,84.6,0.0,493.31,986.62
1,Colonia,5,Maritimo - Fluvial,2025-01-20,16456,2025-01-28,16464,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",26,Profesional independiente,,,10,Argentina,30,Vivienda arrendada X plataforma,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,8,3,800.0,220.47,199.68,0.0,199.94,64.61,0.0,115.3,0.0,235.73,707.18
1,Colonia,5,Maritimo - Fluvial,2025-04-27,16553,2025-04-29,16555,1,Uruguay,31,Maldonado,9,Estudios,3,Estudiante,,,10,Argentina,1,Hotel,2,Puerto de montevideo,5,Maritimo - Fluvial,6,Otros,2,1,200.0,72.95,63.46,119.92,63.58,0.0,0.0,0.0,0.0,137.83,137.83
3,Aeropuerto de Carrasco,1,Aereo,2018-08-28,14119,2018-09-05,14127,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,33,Centro y Norte America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,8,3,2622.0,1366.05,404.76,2928.0,101.19,0.0,0.0,750.0,0.0,215.64,646.91
2,Puerto de montevideo,5,Maritimo - Fluvial,2019-05-10,14374,2019-05-13,14377,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,2,Puerto de montevideo,5,Maritimo - Fluvial,4,Auto familiares / amigos,3,2,284.39,0.0,140.88,243.1,0.0,143.51,0.0,0.0,0.0,478.2,956.39
8,Paysandú,3,Terrestre Bus,2017-07-17,13712,2017-07-26,13721,1,Uruguay,11,Saqn Jose,2,Visita familiares / amigos,4,Rentista,2.0,Primaria completa,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,3,Terrestre Bus,0,Sin Datos,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.41,187.41
10,Salto,2,Terrestre Auto,2019-06-17,14412,2019-06-21,14416,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,4,2,1045.59,200.0,182.74,0.0,308.85,138.29,0.0,215.71,0.0,190.78,381.55
10,Salto,2,Terrestre Auto,2025-04-12,16538,2025-04-17,16543,1,Uruguay,43,Tacuarembo,1,"Ocio, Recreo, Vacaciones",26,Profesional independiente,,,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,5,2,663.56,145.94,126.95,0.0,127.2,0.0,0.0,117.29,146.17,247.72,495.45
10,Salto,2,Terrestre Auto,2017-01-14,13528,2017-01-15,13529,1,Uruguay,60,Salto,2,Visita familiares / amigos,15,"Obrero esp, Conductor, Artesano",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,0,Sin Datos,1,3,549.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,474.0,96.18,288.53
2,Puerto de montevideo,5,Maritimo - Fluvial,2019-12-04,14582,2020-03-03,14672,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,1,"Jubilado, Pensionista",6.0,Terciaria completa,10,Argentina,4,Vivienda Propia,2,Puerto de montevideo,5,Maritimo - Fluvial,1,Auto propio,90,2,25925.26,7681.7,4486.77,0.0,6233.32,136.16,38.18,225.73,7123.4,251.87,503.73
1,Colonia,5,Maritimo - Fluvial,2024-10-06,16350,2024-10-14,16358,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",27,Profesional dependiente,,,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,2,Auto alquilado,8,1,1200.0,493.87,447.64,192.56,0.0,0.0,0.0,258.49,0.0,221.59,221.59
3,Aeropuerto de Carrasco,1,Aereo,2022-09-23,15606,2022-10-04,15617,1,Uruguay,31,Maldonado,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",7.0,Otros,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,2,Auto alquilado,11,2,2444.01,934.62,600.0,1650.0,480.77,184.95,0.0,209.06,34.62,387.22,774.45
